ρ	Permutation_Entropy	Pattern_Probabilities
31.49	0.9640219821448447	0.008040201005025126,0.06532663316582915,0.06834170854271357,0.08944723618090453,0.07839195979899498,0.05025125628140704,0.0914572864321608,0.05728643216080402,0.06532663316582915,0.09246231155778895,0.06030150753768844,0.0592964824120603,0.07939698492462312,0.06934673366834171,0.05728643216080402,0.008040201005025126
31.49	0.9481761535309008	0.003015075376884422,0.062311557788944726,0.06432160804020101,0.09748743718592964,0.06532663316582915,0.04221105527638191,0.10653266331658291,0.0592964824120603,0.061306532663316586,0.09949748743718594,0.04321608040201005,0.06834170854271357,0.09547738693467336,0.06934673366834171,0.05829145728643216,0.004020100502512563
31.49	0.9582666690467857	0.005025125628140704,0.05527638190954774,0.062311557788944726,0.08341708542713568,0.06331658291457286,0.05628140703517588,0.10251256281407035,0.06030150753768844,0.05527638190954774,0.09045226130653267,0.05628140703517588,0.08040201005025126,0.08241206030150754,0.08040201005025126,0.06030150753768844,0.006030150753768844
31.49	0.9490861496894436	0.008040201005025126,0.04824120603015075,0.07236180904522613,0.09246231155778895,0.07035175879396985,0.04120603015075377,0.11557788944723618,0.05025125628140704,0.04824120603015075,0.11557788944723618,0.03919597989949749,0.07336683417085427,0.09447236180904522,0.07135678391959799,0.05025125628140704,0.009045226130653266
31.49	0.9460794467244458	0.005025125628140704,0.05025125628140704,0.06834170854271357,0.09246231155778895,0.07135678391959799,0.04221105527638191,0.11457286432160804,0.05226130653266332,0.05125628140703518,0.10954773869346733,0.04522613065326633,0.0743718592964824,0.08944723618090453,0.07738693467336684,0.05226130653266332,0.004020100502512563
31.49	0.9507838988178612	0.003015075376884422,0.053266331658291456,0.06733668341708543,0.09346733668341708,0.06733668341708543,0.044221105527638194,0.10854271356783919,0.05628140703517588,0.05226130653266332,0.10753768844221105,0.044221105527638194,0.07236180904522613,0.09246231155778895,0.07236180904522613,0.05628140703517588,0.009045226130653266
31.49	0.9546153139465748	0.0020100502512562816,0.04824120603015075,0.0763819095477387,0.08241206030150754,0.08341708542713568,0.04522613065326633,0.09346733668341708,0.06030150753768844,0.04824120603015075,0.11055276381909548,0.05226130653266332,0.07135678391959799,0.07537688442211055,0.07839195979899498,0.061306532663316586,0.011055276381909548
31.49	0.954322624256161	0.0010050251256281408,0.04924623115577889,0.06934673366834171,0.0814070351758794,0.06834170854271357,0.053266331658291456,0.09748743718592964,0.06331658291457286,0.04924623115577889,0.10150753768844221,0.05226130653266332,0.07939698492462312,0.08241206030150754,0.07839195979899498,0.06432160804020101,0.009045226130653266
31.49	0.9577322176730593	0.005025125628140704,0.0592964824120603,0.062311557788944726,0.0864321608040201,0.07135678391959799,0.04321608040201005,0.09849246231155778,0.06432160804020101,0.0592964824120603,0.08944723618090453,0.05125628140703518,0.0763819095477387,0.07839195979899498,0.08442211055276382,0.06432160804020101,0.006030150753768844
31.49	0.9589954836254082	0.007035175879396985,0.053266331658291456,0.06834170854271357,0.07738693467336684,0.07236180904522613,0.05728643216080402,0.10552763819095477,0.053266331658291456,0.053266331658291456,0.09246231155778895,0.061306532663316586,0.0814070351758794,0.07336683417085427,0.08442211055276382,0.053266331658291456,0.006030150753768844
31.49	0.9641303132698376	0.01407035175879397,0.06532663316582915,0.07839195979899498,0.0814070351758794,0.0743718592964824,0.0592964824120603,0.08743718592964825,0.05728643216080402,0.06532663316582915,0.09447236180904522,0.05527638190954774,0.06331658291457286,0.08442211055276382,0.0592964824120603,0.05728643216080402,0.003015075376884422
31.49	0.9573079025771408	0.006030150753768844,0.06331658291457286,0.061306532663316586,0.09045226130653267,0.06733668341708543,0.05025125628140704,0.10251256281407035,0.05829145728643216,0.06331658291457286,0.08844221105527639,0.05527638190954774,0.07035175879396985,0.08442211055276382,0.0763819095477387,0.05829145728643216,0.004020100502512563
31.49	0.9545415911236046	0.010050251256281407,0.04723618090452261,0.07839195979899498,0.06934673366834171,0.07035175879396985,0.06532663316582915,0.11055276381909548,0.04623115577889447,0.04723618090452261,0.10050251256281408,0.05829145728643216,0.08743718592964825,0.07738693467336684,0.08040201005025126,0.04723618090452261,0.004020100502512563
31.49	0.9604911297859069	0.005025125628140704,0.04824120603015075,0.07035175879396985,0.08241206030150754,0.07135678391959799,0.05527638190954774,0.09547738693467336,0.06030150753768844,0.04824120603015075,0.10452261306532663,0.05628140703517588,0.0743718592964824,0.0814070351758794,0.07537688442211055,0.06030150753768844,0.011055276381909548
31.49	0.9539945991611561	0.008040201005025126,0.05628140703517588,0.07336683417085427,0.08542713567839195,0.06834170854271357,0.04522613065326633,0.10653266331658291,0.05628140703517588,0.05628140703517588,0.10251256281407035,0.04020100502512563,0.07738693467336684,0.09045226130653267,0.07236180904522613,0.05628140703517588,0.005025125628140704
31.49	0.9540336158324015	0.0020100502512562816,0.05226130653266332,0.062311557788944726,0.0864321608040201,0.061306532663316586,0.04824120603015075,0.09849246231155778,0.06834170854271357,0.05226130653266332,0.0964824120603015,0.04723618090452261,0.08040201005025126,0.08743718592964825,0.07939698492462312,0.06934673366834171,0.008040201005025126
31.49	0.9557588374786092	0.008040201005025126,0.04924623115577889,0.0814070351758794,0.0864321608040201,0.08040201005025126,0.05226130653266332,0.09748743718592964,0.05226130653266332,0.04824120603015075,0.1185929648241206,0.05125628140703518,0.06331658291457286,0.08743718592964825,0.062311557788944726,0.05226130653266332,0.009045226130653266
31.49	0.9563025112409144	0.003015075376884422,0.05728643216080402,0.06834170854271357,0.09246231155778895,0.07035175879396985,0.03919597989949749,0.0914572864321608,0.06834170854271357,0.05728643216080402,0.1035175879396985,0.04120603015075377,0.06733668341708543,0.09045226130653267,0.06934673366834171,0.06834170854271357,0.012060301507537688
31.49	0.9603067678846897	0.004020100502512563,0.05025125628140704,0.07035175879396985,0.07839195979899498,0.07035175879396985,0.053266331658291456,0.0964824120603015,0.062311557788944726,0.05025125628140704,0.09949748743718594,0.053266331658291456,0.07939698492462312,0.07939698492462312,0.07939698492462312,0.062311557788944726,0.011055276381909548
31.49	0.9529490864615208	0.005025125628140704,0.053266331658291456,0.06331658291457286,0.09045226130653267,0.06633165829145729,0.044221105527638194,0.11055276381909548,0.05728643216080402,0.053266331658291456,0.10050251256281408,0.04723618090452261,0.0763819095477387,0.08844221105527639,0.07939698492462312,0.05728643216080402,0.007035175879396985
31.49	0.9615985588268572	0.012060301507537688,0.054271356783919596,0.0592964824120603,0.08944723618090453,0.06834170854271357,0.04522613065326633,0.11256281407035176,0.05226130653266332,0.054271356783919596,0.09447236180904522,0.05527638190954774,0.07537688442211055,0.07939698492462312,0.08542713567839195,0.05226130653266332,0.010050251256281407
31.49	0.9572007131777072	0.004020100502512563,0.05125628140703518,0.0763819095477387,0.08341708542713568,0.07738693467336684,0.05628140703517588,0.09346733668341708,0.05728643216080402,0.05125628140703518,0.10854271356783919,0.05728643216080402,0.06733668341708543,0.08241206030150754,0.06834170854271357,0.05728643216080402,0.008040201005025126
31.49	0.9643405135921733	0.012060301507537688,0.05628140703517588,0.061306532663316586,0.08241206030150754,0.061306532663316586,0.06532663316582915,0.11055276381909548,0.04924623115577889,0.05628140703517588,0.08743718592964825,0.06432160804020101,0.07738693467336684,0.08241206030150754,0.0763819095477387,0.04824120603015075,0.009045226130653266
31.49	0.959380751847981	0.007035175879396985,0.05527638190954774,0.0763819095477387,0.08241206030150754,0.08341708542713568,0.05628140703517588,0.0964824120603015,0.05025125628140704,0.05527638190954774,0.1035175879396985,0.06331658291457286,0.06532663316582915,0.07537688442211055,0.07236180904522613,0.05025125628140704,0.007035175879396985
31.49	0.9540585685686657	0.011055276381909548,0.053266331658291456,0.07839195979899498,0.08542713567839195,0.07135678391959799,0.05025125628140704,0.10854271356783919,0.05025125628140704,0.053266331658291456,0.10954773869346733,0.04321608040201005,0.07336683417085427,0.0914572864321608,0.06633165829145729,0.04924623115577889,0.005025125628140704
31.49	0.9486496449036972	0.003015075376884422,0.05125628140703518,0.07135678391959799,0.08844221105527639,0.07336683417085427,0.04723618090452261,0.10854271356783919,0.054271356783919596,0.05125628140703518,0.10854271356783919,0.04924623115577889,0.07336683417085427,0.0864321608040201,0.07537688442211055,0.053266331658291456,0.005025125628140704
31.49	0.966155710042579	0.010050251256281407,0.0592964824120603,0.06834170854271357,0.08040201005025126,0.06934673366834171,0.06331658291457286,0.10050251256281408,0.05125628140703518,0.0592964824120603,0.08944723618090453,0.06432160804020101,0.07135678391959799,0.07939698492462312,0.07336683417085427,0.05125628140703518,0.009045226130653266
31.49	0.9473008836673152	0.007035175879396985,0.05527638190954774,0.07738693467336684,0.09045226130653267,0.0743718592964824,0.03819095477386935,0.10954773869346733,0.053266331658291456,0.05527638190954774,0.11256281407035176,0.035175879396984924,0.07135678391959799,0.09346733668341708,0.06834170854271357,0.053266331658291456,0.005025125628140704
31.49	0.95147918913343	0.008040201005025126,0.053266331658291456,0.06532663316582915,0.09748743718592964,0.06633165829145729,0.04020100502512563,0.11256281407035176,0.054271356783919596,0.05226130653266332,0.10954773869346733,0.04221105527638191,0.06934673366834171,0.09547738693467336,0.07135678391959799,0.054271356783919596,0.008040201005025126
31.49	0.9558763418047631	0.004020100502512563,0.05628140703517588,0.07939698492462312,0.08944723618090453,0.0763819095477387,0.04824120603015075,0.08743718592964825,0.062311557788944726,0.05628140703517588,0.11256281407035176,0.04522613065326633,0.06030150753768844,0.09246231155778895,0.05728643216080402,0.062311557788944726,0.010050251256281407
31.49	0.9583300762313088	0.008040201005025126,0.05728643216080402,0.0592964824120603,0.08743718592964825,0.06633165829145729,0.04221105527638191,0.10753768844221105,0.06030150753768844,0.05728643216080402,0.08944723618090453,0.05025125628140704,0.07939698492462312,0.08040201005025126,0.08743718592964825,0.06030150753768844,0.007035175879396985
31.49	0.9603698279069128	0.006030150753768844,0.05728643216080402,0.08241206030150754,0.08442211055276382,0.08040201005025126,0.04723618090452261,0.07839195979899498,0.06733668341708543,0.05728643216080402,0.10854271356783919,0.04623115577889447,0.061306532663316586,0.08542713567839195,0.06030150753768844,0.06733668341708543,0.010050251256281407
31.49	0.9551184694733348	0.006030150753768844,0.054271356783919596,0.07236180904522613,0.08442211055276382,0.07537688442211055,0.04824120603015075,0.11055276381909548,0.04924623115577889,0.054271356783919596,0.10251256281407035,0.05025125628140704,0.07537688442211055,0.0814070351758794,0.07839195979899498,0.04924623115577889,0.008040201005025126
31.49	0.9596716249556898	0.007035175879396985,0.04723618090452261,0.06733668341708543,0.08040201005025126,0.07236180904522613,0.054271356783919596,0.11055276381909548,0.05025125628140704,0.04723618090452261,0.10050251256281408,0.05829145728643216,0.08040201005025126,0.07537688442211055,0.08542713567839195,0.05025125628140704,0.01306532663316583
31.49	0.9575406703215859	0.003015075376884422,0.05728643216080402,0.08542713567839195,0.0814070351758794,0.08341708542713568,0.05025125628140704,0.0814070351758794,0.06331658291457286,0.05728643216080402,0.10954773869346733,0.04824120603015075,0.062311557788944726,0.08341708542713568,0.06030150753768844,0.06331658291457286,0.010050251256281407
31.49	0.9634441283529129	0.010050251256281407,0.053266331658291456,0.06532663316582915,0.08743718592964825,0.062311557788944726,0.04924623115577889,0.10150753768844221,0.06030150753768844,0.054271356783919596,0.09949748743718594,0.04623115577889447,0.0743718592964824,0.0914572864321608,0.07135678391959799,0.061306532663316586,0.012060301507537688
31.49	0.9612785682394357	0.005025125628140704,0.05628140703517588,0.07035175879396985,0.0914572864321608,0.07236180904522613,0.04522613065326633,0.08542713567839195,0.06834170854271357,0.05628140703517588,0.10452261306532663,0.04723618090452261,0.062311557788944726,0.08944723618090453,0.06432160804020101,0.06834170854271357,0.01306532663316583
31.49	0.9527396467659522	0.003015075376884422,0.06030150753768844,0.07236180904522613,0.0964824120603015,0.08341708542713568,0.04221105527638191,0.09246231155778895,0.05829145728643216,0.06030150753768844,0.10753768844221105,0.053266331658291456,0.054271356783919596,0.08542713567839195,0.06532663316582915,0.05829145728643216,0.007035175879396985
31.49	0.9589826041724796	0.007035175879396985,0.05527638190954774,0.0864321608040201,0.07236180904522613,0.0814070351758794,0.053266331658291456,0.09045226130653267,0.05829145728643216,0.05527638190954774,0.1035175879396985,0.04824120603015075,0.0763819095477387,0.0763819095477387,0.07135678391959799,0.05829145728643216,0.006030150753768844
31.49	0.9572165999877581	0.01306532663316583,0.05527638190954774,0.08341708542713568,0.0743718592964824,0.07336683417085427,0.05728643216080402,0.09447236180904522,0.05728643216080402,0.05527638190954774,0.10251256281407035,0.04623115577889447,0.07738693467336684,0.08542713567839195,0.06633165829145729,0.05728643216080402,0.0010050251256281408
31.49	0.9554409949747877	0.005025125628140704,0.06532663316582915,0.08341708542713568,0.08844221105527639,0.0814070351758794,0.04321608040201005,0.08542713567839195,0.061306532663316586,0.06532663316582915,0.10653266331658291,0.04120603015075377,0.05829145728643216,0.09045226130653267,0.05527638190954774,0.061306532663316586,0.008040201005025126
31.49	0.9531784702510046	0.009045226130653266,0.05226130653266332,0.06733668341708543,0.08944723618090453,0.05728643216080402,0.05226130653266332,0.10954773869346733,0.05728643216080402,0.05125628140703518,0.10452261306532663,0.04321608040201005,0.07738693467336684,0.09849246231155778,0.06834170854271357,0.05728643216080402,0.005025125628140704
31.49	0.9545192877385763	0.007035175879396985,0.05728643216080402,0.06030150753768844,0.0914572864321608,0.05628140703517588,0.04824120603015075,0.11055276381909548,0.0592964824120603,0.05728643216080402,0.09346733668341708,0.044221105527638194,0.07939698492462312,0.09447236180904522,0.07537688442211055,0.0592964824120603,0.006030150753768844
31.49	0.9597366153415818	0.011055276381909548,0.05125628140703518,0.07336683417085427,0.0864321608040201,0.07135678391959799,0.05226130653266332,0.10854271356783919,0.04824120603015075,0.05125628140703518,0.10854271356783919,0.05025125628140704,0.07035175879396985,0.08944723618090453,0.06834170854271357,0.04824120603015075,0.011055276381909548
31.49	0.9594538022132589	0.010050251256281407,0.061306532663316586,0.06934673366834171,0.09045226130653267,0.07236180904522613,0.05025125628140704,0.10452261306532663,0.05125628140703518,0.061306532663316586,0.09849246231155778,0.053266331658291456,0.06532663316582915,0.08743718592964825,0.06733668341708543,0.05125628140703518,0.006030150753768844
31.49	0.9543502520243705	0.008040201005025126,0.054271356783919596,0.07135678391959799,0.08341708542713568,0.0592964824120603,0.05829145728643216,0.10753768844221105,0.05527638190954774,0.054271356783919596,0.10050251256281408,0.04623115577889447,0.07939698492462312,0.09547738693467336,0.06733668341708543,0.05527638190954774,0.004020100502512563
31.49	0.9541647831741418	0.008040201005025126,0.054271356783919596,0.07236180904522613,0.09246231155778895,0.07939698492462312,0.04020100502512563,0.10552763819095477,0.05226130653266332,0.054271356783919596,0.11155778894472362,0.04723618090452261,0.06432160804020101,0.0864321608040201,0.07135678391959799,0.05226130653266332,0.008040201005025126
31.49	0.9600758223629174	0.006030150753768844,0.05125628140703518,0.06432160804020101,0.08743718592964825,0.07336683417085427,0.05125628140703518,0.10452261306532663,0.054271356783919596,0.05125628140703518,0.10050251256281408,0.06030150753768844,0.07135678391959799,0.07839195979899498,0.08040201005025126,0.054271356783919596,0.011055276381909548
31.49	0.9564768180677434	0.007035175879396985,0.04623115577889447,0.06733668341708543,0.08944723618090453,0.07135678391959799,0.05226130653266332,0.10854271356783919,0.05125628140703518,0.04623115577889447,0.11055276381909548,0.05628140703517588,0.07035175879396985,0.08542713567839195,0.07537688442211055,0.05125628140703518,0.011055276381909548
31.49	0.9571952066010305	0.003015075376884422,0.04924623115577889,0.07035175879396985,0.07839195979899498,0.06633165829145729,0.06733668341708543,0.10452261306532663,0.05226130653266332,0.04924623115577889,0.09949748743718594,0.062311557788944726,0.07839195979899498,0.08241206030150754,0.0743718592964824,0.05226130653266332,0.010050251256281407
31.49	0.9593063486507368	0.009045226130653266,0.05728643216080402,0.07035175879396985,0.08040201005025126,0.06633165829145729,0.054271356783919596,0.10854271356783919,0.05226130653266332,0.05728643216080402,0.09346733668341708,0.05125628140703518,0.08040201005025126,0.08341708542713568,0.07738693467336684,0.05226130653266332,0.006030150753768844
31.49	0.951968278899939	0.006030150753768844,0.054271356783919596,0.06934673366834171,0.08542713567839195,0.06934673366834171,0.04824120603015075,0.1135678391959799,0.05025125628140704,0.054271356783919596,0.10050251256281408,0.04824120603015075,0.07939698492462312,0.08542713567839195,0.07939698492462312,0.05125628140703518,0.005025125628140704
31.49	0.9601700567006362	0.008040201005025126,0.05226130653266332,0.07939698492462312,0.08040201005025126,0.07939698492462312,0.04723618090452261,0.09346733668341708,0.0592964824120603,0.05226130653266332,0.10753768844221105,0.04723618090452261,0.07236180904522613,0.0814070351758794,0.07135678391959799,0.0592964824120603,0.009045226130653266
31.49	0.9539145009117875	0.006030150753768844,0.05829145728643216,0.0743718592964824,0.09447236180904522,0.07939698492462312,0.03919597989949749,0.09849246231155778,0.05628140703517588,0.05829145728643216,0.11155778894472362,0.04321608040201005,0.06030150753768844,0.09045226130653267,0.06432160804020101,0.05628140703517588,0.009045226130653266
31.49	0.9541587421353899	0.005025125628140704,0.06331658291457286,0.06030150753768844,0.09045226130653267,0.05728643216080402,0.04723618090452261,0.10251256281407035,0.06532663316582915,0.06331658291457286,0.0864321608040201,0.044221105527638194,0.07738693467336684,0.09246231155778895,0.07537688442211055,0.06532663316582915,0.004020100502512563
31.49	0.9563691394438607	0.004020100502512563,0.05025125628140704,0.0763819095477387,0.08844221105527639,0.07939698492462312,0.04924623115577889,0.09547738693467336,0.05628140703517588,0.05025125628140704,0.11457286432160804,0.05226130653266332,0.06331658291457286,0.0864321608040201,0.06532663316582915,0.05628140703517588,0.012060301507537688
31.49	0.9567075324229671	0.006030150753768844,0.05527638190954774,0.08040201005025126,0.08542713567839195,0.07537688442211055,0.04723618090452261,0.0914572864321608,0.061306532663316586,0.05527638190954774,0.10954773869346733,0.04221105527638191,0.06834170854271357,0.08944723618090453,0.06331658291457286,0.061306532663316586,0.008040201005025126
31.49	0.9577525410664952	0.010050251256281407,0.05728643216080402,0.0592964824120603,0.08442211055276382,0.054271356783919596,0.04924623115577889,0.1135678391959799,0.05829145728643216,0.05728643216080402,0.0864321608040201,0.044221105527638194,0.08844221105527639,0.08944723618090453,0.08241206030150754,0.05829145728643216,0.007035175879396985
31.49	0.9553045902824905	0.011055276381909548,0.04723618090452261,0.0763819095477387,0.07738693467336684,0.07537688442211055,0.06432160804020101,0.10753768844221105,0.04522613065326633,0.04723618090452261,0.10653266331658291,0.06331658291457286,0.07537688442211055,0.07839195979899498,0.07537688442211055,0.04522613065326633,0.004020100502512563
31.49	0.959050677936585	0.006030150753768844,0.04723618090452261,0.07135678391959799,0.08341708542713568,0.07738693467336684,0.04824120603015075,0.10150753768844221,0.05628140703517588,0.04723618090452261,0.10653266331658291,0.054271356783919596,0.0743718592964824,0.0763819095477387,0.0814070351758794,0.05628140703517588,0.012060301507537688
31.49	0.9551623574235515	0.003015075376884422,0.04824120603015075,0.06733668341708543,0.08341708542713568,0.06934673366834171,0.04824120603015075,0.1035175879396985,0.06030150753768844,0.04924623115577889,0.10251256281407035,0.05025125628140704,0.08040201005025126,0.0814070351758794,0.08241206030150754,0.06030150753768844,0.010050251256281407
31.49	0.9565843043399302	0.006030150753768844,0.053266331658291456,0.09346733668341708,0.07035175879396985,0.08341708542713568,0.062311557788944726,0.0914572864321608,0.05125628140703518,0.053266331658291456,0.10954773869346733,0.05226130653266332,0.07236180904522613,0.07939698492462312,0.06331658291457286,0.05125628140703518,0.007035175879396985
31.49	0.9637622074097414	0.008040201005025126,0.06331658291457286,0.06633165829145729,0.08341708542713568,0.06733668341708543,0.04623115577889447,0.09748743718592964,0.062311557788944726,0.06331658291457286,0.0864321608040201,0.04723618090452261,0.0763819095477387,0.08341708542713568,0.07738693467336684,0.062311557788944726,0.009045226130653266
31.49	0.950859347599344	0.012060301507537688,0.062311557788944726,0.0914572864321608,0.0814070351758794,0.08442211055276382,0.04623115577889447,0.09949748743718594,0.04723618090452261,0.062311557788944726,0.11055276381909548,0.04020100502512563,0.06532663316582915,0.08844221105527639,0.0592964824120603,0.04723618090452261,0.0020100502512562816
31.49	0.9519746135774371	0.004020100502512563,0.05025125628140704,0.07738693467336684,0.09346733668341708,0.08341708542713568,0.03919597989949749,0.09547738693467336,0.05829145728643216,0.04924623115577889,0.12060301507537688,0.04522613065326633,0.06030150753768844,0.0864321608040201,0.06633165829145729,0.05829145728643216,0.012060301507537688
31.99	0.9590962661022204	0.004020100502512563,0.06432160804020101,0.08743718592964825,0.07738693467336684,0.08844221105527639,0.05829145728643216,0.08040201005025126,0.05628140703517588,0.06331658291457286,0.10150753768844221,0.0592964824120603,0.0592964824120603,0.0763819095477387,0.06030150753768844,0.05628140703517588,0.007035175879396985
31.99	0.9530937932219533	0.006030150753768844,0.05025125628140704,0.06733668341708543,0.08944723618090453,0.0814070351758794,0.04723618090452261,0.1135678391959799,0.04522613065326633,0.05025125628140704,0.10552763819095477,0.061306532663316586,0.06934673366834171,0.0743718592964824,0.08442211055276382,0.04522613065326633,0.009045226130653266
31.99	0.9576696327627676	0.005025125628140704,0.053266331658291456,0.0743718592964824,0.08944723618090453,0.08040201005025126,0.04321608040201005,0.0914572864321608,0.061306532663316586,0.053266331658291456,0.11155778894472362,0.04824120603015075,0.06331658291457286,0.08442211055276382,0.06834170854271357,0.061306532663316586,0.011055276381909548
31.99	0.958223951156005	0.012060301507537688,0.06030150753768844,0.06331658291457286,0.07738693467336684,0.061306532663316586,0.05628140703517588,0.11055276381909548,0.054271356783919596,0.06030150753768844,0.08040201005025126,0.054271356783919596,0.08743718592964825,0.08040201005025126,0.08542713567839195,0.054271356783919596,0.0020100502512562816
31.99	0.9543247164724076	0.004020100502512563,0.06934673366834171,0.05628140703517588,0.09849246231155778,0.06432160804020101,0.04120603015075377,0.1035175879396985,0.061306532663316586,0.06934673366834171,0.08542713567839195,0.04924623115577889,0.06633165829145729,0.08944723618090453,0.0743718592964824,0.061306532663316586,0.006030150753768844
31.99	0.9514976860411961	0.0020100502512562816,0.04321608040201005,0.0743718592964824,0.0743718592964824,0.08241206030150754,0.07035175879396985,0.09949748743718594,0.04824120603015075,0.04321608040201005,0.10552763819095477,0.07939698492462312,0.07336683417085427,0.06633165829145729,0.0814070351758794,0.04824120603015075,0.008040201005025126
31.99	0.9512346251271866	0.006030150753768844,0.05728643216080402,0.07236180904522613,0.09447236180904522,0.07537688442211055,0.044221105527638194,0.10452261306532663,0.053266331658291456,0.05728643216080402,0.10954773869346733,0.04723618090452261,0.06331658291457286,0.0914572864321608,0.06532663316582915,0.053266331658291456,0.005025125628140704
31.99	0.9629304344344959	0.008040201005025126,0.05829145728643216,0.06532663316582915,0.07939698492462312,0.06834170854271357,0.053266331658291456,0.1035175879396985,0.05728643216080402,0.05829145728643216,0.0864321608040201,0.05527638190954774,0.0814070351758794,0.0763819095477387,0.08341708542713568,0.05728643216080402,0.008040201005025126
31.99	0.9581001949869908	0.005025125628140704,0.0592964824120603,0.06934673366834171,0.08442211055276382,0.06733668341708543,0.05025125628140704,0.09346733668341708,0.06532663316582915,0.0592964824120603,0.09346733668341708,0.04824120603015075,0.07537688442211055,0.08542713567839195,0.07336683417085427,0.06532663316582915,0.005025125628140704
31.99	0.9566917056567489	0.004020100502512563,0.07035175879396985,0.05728643216080402,0.09045226130653267,0.06733668341708543,0.04522613065326633,0.0964824120603015,0.06432160804020101,0.07035175879396985,0.07839195979899498,0.05527638190954774,0.07035175879396985,0.0814070351758794,0.08040201005025126,0.06432160804020101,0.004020100502512563
31.99	0.9622261447103244	0.006030150753768844,0.05728643216080402,0.0743718592964824,0.07738693467336684,0.07839195979899498,0.06331658291457286,0.09849246231155778,0.04924623115577889,0.05829145728643216,0.09447236180904522,0.06633165829145729,0.07035175879396985,0.0743718592964824,0.07336683417085427,0.04924623115577889,0.009045226130653266
31.99	0.9584174618769347	0.008040201005025126,0.07035175879396985,0.06030150753768844,0.09949748743718594,0.06633165829145729,0.03919597989949749,0.0964824120603015,0.06331658291457286,0.07035175879396985,0.08944723618090453,0.04623115577889447,0.06030150753768844,0.09246231155778895,0.06733668341708543,0.06331658291457286,0.007035175879396985
31.99	0.9591807518513114	0.008040201005025126,0.06331658291457286,0.07336683417085427,0.08743718592964825,0.07135678391959799,0.04824120603015075,0.10050251256281408,0.05527638190954774,0.06331658291457286,0.09748743718592964,0.04522613065326633,0.06834170854271357,0.09045226130653267,0.06532663316582915,0.05527638190954774,0.007035175879396985
31.99	0.9592960445907361	0.004020100502512563,0.05025125628140704,0.06733668341708543,0.0814070351758794,0.062311557788944726,0.06331658291457286,0.09346733668341708,0.06432160804020101,0.05025125628140704,0.09849246231155778,0.05728643216080402,0.07738693467336684,0.0864321608040201,0.07135678391959799,0.06432160804020101,0.008040201005025126
31.99	0.9590476513532594	0.004020100502512563,0.05527638190954774,0.06633165829145729,0.09045226130653267,0.08040201005025126,0.04723618090452261,0.09447236180904522,0.05829145728643216,0.05527638190954774,0.10251256281407035,0.061306532663316586,0.062311557788944726,0.07738693467336684,0.0763819095477387,0.05829145728643216,0.010050251256281407
31.99	0.9548036230016013	0.005025125628140704,0.05829145728643216,0.07236180904522613,0.08944723618090453,0.06934673366834171,0.05025125628140704,0.10150753768844221,0.05628140703517588,0.05829145728643216,0.1035175879396985,0.04824120603015075,0.06733668341708543,0.09246231155778895,0.06532663316582915,0.05628140703517588,0.006030150753768844
31.99	0.948140398771407	0.003015075376884422,0.04723618090452261,0.07035175879396985,0.08241206030150754,0.07135678391959799,0.05527638190954774,0.10854271356783919,0.054271356783919596,0.04723618090452261,0.10552763819095477,0.05628140703517588,0.07939698492462312,0.0814070351758794,0.08040201005025126,0.054271356783919596,0.003015075376884422
31.99	0.9643643250991579	0.007035175879396985,0.04824120603015075,0.06633165829145729,0.08040201005025126,0.07035175879396985,0.06331658291457286,0.0964824120603015,0.05728643216080402,0.04824120603015075,0.09949748743718594,0.06733668341708543,0.07236180904522613,0.07738693467336684,0.0763819095477387,0.05728643216080402,0.012060301507537688
31.99	0.9555538100587383	0.007035175879396985,0.05728643216080402,0.08442211055276382,0.08542713567839195,0.08040201005025126,0.053266331658291456,0.0914572864321608,0.05527638190954774,0.05728643216080402,0.11256281407035176,0.04924623115577889,0.06030150753768844,0.08944723618090453,0.05628140703517588,0.054271356783919596,0.006030150753768844
31.99	0.9487920461326493	0.009045226130653266,0.05527638190954774,0.08040201005025126,0.08341708542713568,0.0763819095477387,0.05829145728643216,0.10954773869346733,0.04321608040201005,0.05527638190954774,0.10854271356783919,0.054271356783919596,0.06934673366834171,0.08844221105527639,0.06432160804020101,0.04321608040201005,0.0010050251256281408
31.99	0.9470292863072404	0.005025125628140704,0.054271356783919596,0.06733668341708543,0.08542713567839195,0.06934673366834171,0.04824120603015075,0.12261306532663317,0.04522613065326633,0.054271356783919596,0.09849246231155778,0.05025125628140704,0.08241206030150754,0.08341708542713568,0.08442211055276382,0.04522613065326633,0.004020100502512563
31.99	0.9580941365157156	0.004020100502512563,0.05628140703517588,0.06733668341708543,0.08743718592964825,0.06532663316582915,0.05226130653266332,0.0964824120603015,0.06331658291457286,0.05628140703517588,0.09849246231155778,0.04924623115577889,0.07236180904522613,0.08944723618090453,0.07035175879396985,0.06331658291457286,0.008040201005025126
31.99	0.9538765727738471	0.005025125628140704,0.06432160804020101,0.0743718592964824,0.09346733668341708,0.0743718592964824,0.04020100502512563,0.09346733668341708,0.061306532663316586,0.06532663316582915,0.1035175879396985,0.04020100502512563,0.061306532663316586,0.09447236180904522,0.06030150753768844,0.061306532663316586,0.007035175879396985
31.99	0.9653028945859555	0.011055276381909548,0.05125628140703518,0.06532663316582915,0.0864321608040201,0.07135678391959799,0.05829145728643216,0.09547738693467336,0.05829145728643216,0.05125628140703518,0.10050251256281408,0.06432160804020101,0.06733668341708543,0.08040201005025126,0.07236180904522613,0.05728643216080402,0.009045226130653266
